timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2025-02-05T00:00:00.000Z";"2025-02-05T23:59:59.999Z";"2025-02-05T01:07:00.000Z";"2025-02-05T23:34:00.000Z";"2790";199.6163148964;201.6788262031;187.8182217588;188.4047751868;3688633524.659098;92014929571.32246;"2025-02-05T23:59:59.999Z"
"2025-02-04T00:00:00.000Z";"2025-02-04T23:59:59.999Z";"2025-02-04T02:25:00.000Z";"2025-02-04T22:10:00.000Z";"2790";209.2741171599;213.2087827357;195.4716382876;199.5770286772;7095486910.015877;97649573786.72803;"2025-02-04T23:59:59.999Z"
"2025-02-03T00:00:00.000Z";"2025-02-03T23:59:59.999Z";"2025-02-03T22:31:00.000Z";"2025-02-03T02:10:00.000Z";"2790";198.1738749238;211.407615219;176.3623623143;209.2384168117;14889117212.114681;102692536667.32077;"2025-02-03T23:59:59.999Z"
"2025-02-02T00:00:00.000Z";"2025-02-02T23:59:59.999Z";"2025-02-02T01:11:00.000Z";"2025-02-02T22:43:00.000Z";"2790";206.2926220641;210.7348142202;190.717018964;198.1858561285;8137216595.408883;95450704909.55762;"2025-02-02T23:59:59.999Z"
"2025-02-01T00:00:00.000Z";"2025-02-01T23:59:59.999Z";"2025-02-01T01:43:00.000Z";"2025-02-01T23:28:00.000Z";"2790";223.5588950077;225.704560982;205.9601509183;206.2965590744;3422622229.072649;100450888239.60521;"2025-02-01T23:59:59.999Z"
"2025-01-31T00:00:00.000Z";"2025-01-31T23:59:59.999Z";"2025-01-31T13:07:00.000Z";"2025-01-31T21:36:00.000Z";"2790";229.9507938287;232.7539371397;220.3961747221;223.5562962722;3889856869.649039;108491764901.8741;"2025-01-31T23:59:59.999Z"
"2025-01-30T00:00:00.000Z";"2025-01-30T23:59:59.999Z";"2025-01-30T15:16:00.000Z";"2025-01-30T00:15:00.000Z";"2790";218.6678426779;234.1339050884;217.8047641401;229.9087099033;4447706009.704069;111600908249.73912;"2025-01-30T23:59:59.999Z"
"2025-01-29T00:00:00.000Z";"2025-01-29T23:59:59.999Z";"2025-01-29T20:35:00.000Z";"2025-01-29T19:31:00.000Z";"2790";217.8577140221;228.2356022942;214.2631524983;218.6196971115;5164121987.007302;106393569374.66934;"2025-01-29T23:59:59.999Z"
"2025-01-28T00:00:00.000Z";"2025-01-28T23:59:59.999Z";"2025-01-28T05:52:00.000Z";"2025-01-28T23:37:00.000Z";"2790";225.0656694031;233.6726563883;215.9879430613;217.8790595501;4887981530.996081;105864167349.50372;"2025-01-28T23:59:59.999Z"
"2025-01-27T00:00:00.000Z";"2025-01-27T23:59:59.999Z";"2025-01-27T00:10:00.000Z";"2025-01-27T10:53:00.000Z";"2790";230.1264325761;231.6186239181;211.3060810919;225.1496040135;10257089384.801626;109305322417.14488;"2025-01-27T23:59:59.999Z"
"2025-01-26T00:00:00.000Z";"2025-01-26T23:59:59.999Z";"2025-01-26T04:38:00.000Z";"2025-01-26T23:59:00.000Z";"2790";243.821782426;247.2473251443;230.0699484702;230.0995851703;3978319930.3998327;111605012873.6387;"2025-01-26T23:59:59.999Z"
"2025-01-25T00:00:00.000Z";"2025-01-25T23:59:59.999Z";"2025-01-25T18:39:00.000Z";"2025-01-25T10:31:00.000Z";"2790";241.2209450195;248.1146548208;234.8352620394;243.8214819462;4794041841.463586;118639164576.69286;"2025-01-25T23:59:59.999Z"
"2025-01-24T00:00:00.000Z";"2025-01-24T23:59:59.999Z";"2025-01-24T14:46:00.000Z";"2025-01-24T02:51:00.000Z";"2790";243.3524821592;257.5965257709;237.1747426793;241.2160951553;7184767516.351738;118357251375.7284;"2025-01-24T23:59:59.999Z"
"2025-01-23T00:00:00.000Z";"2025-01-23T23:59:59.999Z";"2025-01-23T00:08:00.000Z";"2025-01-23T13:22:00.000Z";"2790";247.151285848;247.9926645087;233.1966985129;243.3583116289;8901313091.237392;118483118625.05206;"2025-01-23T23:59:59.999Z"
"2025-01-22T00:00:00.000Z";"2025-01-22T23:59:59.999Z";"2025-01-22T20:39:00.000Z";"2025-01-22T00:10:00.000Z";"2790";240.6228584713;260.5699908604;238.9383488411;247.1768029101;8533600905.340249;120250011247.45117;"2025-01-22T23:59:59.999Z"
"2025-01-21T00:00:00.000Z";"2025-01-21T23:59:59.999Z";"2025-01-21T18:58:00.000Z";"2025-01-21T06:03:00.000Z";"2790";232.4356370926;249.0433063979;223.1771258555;240.5154309566;10262091183.157902;116927308673.08546;"2025-01-21T23:59:59.999Z"
"2025-01-20T00:00:00.000Z";"2025-01-20T23:59:59.999Z";"2025-01-20T09:11:00.000Z";"2025-01-20T03:03:00.000Z";"2790";243.8969400446;263.9269346119;225.1140454626;232.4226273388;22081624173.846706;114698638184.77605;"2025-01-20T23:59:59.999Z"
"2025-01-19T00:00:00.000Z";"2025-01-19T23:59:59.999Z";"2025-01-19T11:16:00.000Z";"2025-01-19T23:34:00.000Z";"2790";254.9877991025;286.5968829077;233.3473927296;243.8741524537;32300838662.07639;118751040351.2956;"2025-01-19T23:59:59.999Z"
"2025-01-18T00:00:00.000Z";"2025-01-18T23:59:59.999Z";"2025-01-18T16:10:00.000Z";"2025-01-18T02:32:00.000Z";"2790";213.1721893762;261.3383260063;211.1866090231;254.9851944025;22506143424.086056;123677978718.46378;"2025-01-18T23:59:59.999Z"
"2025-01-17T00:00:00.000Z";"2025-01-17T23:59:59.999Z";"2025-01-17T13:47:00.000Z";"2025-01-17T00:34:00.000Z";"2790";205.0438487686;215.5489239643;203.8391974152;213.1730752768;4968373611.040376;103737021847.30977;"2025-01-17T23:59:59.999Z"
"2025-01-16T00:00:00.000Z";"2025-01-16T23:59:59.999Z";"2025-01-16T12:49:00.000Z";"2025-01-16T09:08:00.000Z";"2790";200.0241589178;210.5483431335;192.9634832253;205.0557723662;5924440414.460777;99818859777.82536;"2025-01-16T23:59:59.999Z"
"2025-01-15T00:00:00.000Z";"2025-01-15T23:59:59.999Z";"2025-01-15T23:59:00.000Z";"2025-01-15T11:35:00.000Z";"2790";181.9503037501;200.0452175651;180.4225258489;200.0222743345;3951010456.5167656;96818299388.08292;"2025-01-15T23:59:59.999Z"
"2025-01-14T00:00:00.000Z";"2025-01-14T23:59:59.999Z";"2025-01-14T14:42:00.000Z";"2025-01-14T00:19:00.000Z";"2790";178.1323629441;184.9453787012;177.3924710774;181.9685101675;2677651311.3323636;88489223604.54001;"2025-01-14T23:59:59.999Z"
"2025-01-13T00:00:00.000Z";"2025-01-13T23:59:59.999Z";"2025-01-13T00:37:00.000Z";"2025-01-13T14:37:00.000Z";"2790";184.0762330431;187.2717171028;167.1119767678;178.025146196;5101479508.879838;86464699521.24696;"2025-01-13T23:59:59.999Z"
"2025-01-12T00:00:00.000Z";"2025-01-12T23:59:59.999Z";"2025-01-12T15:55:00.000Z";"2025-01-12T09:40:00.000Z";"2790";183.3296648452;186.0151642565;180.6546899359;184.0607635539;1505765563.739549;89030817283.01558;"2025-01-12T23:59:59.999Z"
"2025-01-11T00:00:00.000Z";"2025-01-11T23:59:59.999Z";"2025-01-11T21:52:00.000Z";"2025-01-11T10:43:00.000Z";"2790";182.8802116325;186.9607305308;179.7040316852;183.3298449057;2119914095.3953123;88753366441.9014;"2025-01-11T23:59:59.999Z"
"2025-01-10T00:00:00.000Z";"2025-01-10T23:59:59.999Z";"2025-01-10T11:07:00.000Z";"2025-01-10T15:16:00.000Z";"2790";179.6681060147;187.1002698011;179.4565295225;182.8880096372;3630993982.320809;88113811098.28143;"2025-01-10T23:59:59.999Z"
"2025-01-09T00:00:00.000Z";"2025-01-09T23:59:59.999Z";"2025-01-09T01:30:00.000Z";"2025-01-09T20:40:00.000Z";"2790";191.5259993685;192.7919547108;176.9753606156;179.6793453066;3699141462.3947787;86765556499.62152;"2025-01-09T23:59:59.999Z"
"2025-01-08T00:00:00.000Z";"2025-01-08T23:59:59.999Z";"2025-01-08T00:40:00.000Z";"2025-01-08T17:38:00.000Z";"2790";195.5499061553;196.2657170289;183.400823146;191.4795729899;4862247604.197423;92393833660.15794;"2025-01-08T23:59:59.999Z"
"2025-01-07T00:00:00.000Z";"2025-01-07T23:59:59.999Z";"2025-01-07T00:37:00.000Z";"2025-01-07T22:04:00.000Z";"2790";210.3475967852;211.1714435766;195.4655060861;195.4992172254;4199945922.817758;94197987884.81686;"2025-01-07T23:59:59.999Z"
"2025-01-06T00:00:00.000Z";"2025-01-06T23:59:59.999Z";"2025-01-06T16:14:00.000Z";"2025-01-06T01:22:00.000Z";"2790";207.0817568048;214.4979265389;205.3545441149;210.6489688079;3307211613.5390353;102515361676.10988;"2025-01-06T23:59:59.999Z"
"2025-01-05T00:00:00.000Z";"2025-01-05T23:59:59.999Z";"2025-01-05T04:30:00.000Z";"2025-01-05T18:18:00.000Z";"2790";210.0788019291;212.2663107426;205.6433050985;207.0216954293;2331149952.8788586;99955878331.136;"2025-01-05T23:59:59.999Z"
"2025-01-04T00:00:00.000Z";"2025-01-04T23:59:59.999Z";"2025-01-04T02:55:00.000Z";"2025-01-04T15:44:00.000Z";"2790";211.1213324858;211.3018693658;207.375378692;210.0789666221;2358200773.8127046;101449448872.58037;"2025-01-04T23:59:59.999Z"
"2025-01-03T00:00:00.000Z";"2025-01-03T23:59:59.999Z";"2025-01-03T16:41:00.000Z";"2025-01-03T01:40:00.000Z";"2790";202.3423860324;213.181765901;200.2564908817;211.1489354998;3958290694.956056;102407465091.7868;"2025-01-03T23:59:59.999Z"
"2025-01-02T00:00:00.000Z";"2025-01-02T23:59:59.999Z";"2025-01-02T12:17:00.000Z";"2025-01-02T00:22:00.000Z";"2790";187.3006374922;202.3717488153;186.7391421776;202.3717488153;4086938576.3909745;96935766494.82074;"2025-01-02T23:59:59.999Z"
"2025-01-01T00:00:00.000Z";"2025-01-01T23:59:59.999Z";"2025-01-01T21:25:00.000Z";"2025-01-01T09:42:00.000Z";"2790";182.8668552253;188.1303736658;181.5263178587;187.2723337076;2245637773.7118006;90439772305.7719;"2025-01-01T23:59:59.999Z"
"2024-12-31T00:00:00.000Z";"2024-12-31T23:59:59.999Z";"2024-12-31T16:55:00.000Z";"2024-12-31T05:22:00.000Z";"2790";183.6113438064;191.9370326963;180.6129452039;182.8644972806;3149030359.8043675;87811295968.6055;"2024-12-31T23:59:59.999Z"
"2024-12-30T00:00:00.000Z";"2024-12-30T23:59:59.999Z";"2024-12-30T20:04:00.000Z";"2024-12-30T15:35:00.000Z";"2790";181.9358532783;188.5978765106;178.9366772009;183.6012557477;3112708313.8517814;87878946877.70912;"2024-12-30T23:59:59.999Z"
"2024-12-29T00:00:00.000Z";"2024-12-29T23:59:59.999Z";"2024-12-29T14:08:00.000Z";"2024-12-29T23:25:00.000Z";"2790";187.0181373978;189.1607428911;180.5305046829;181.9250936213;2076864097.6551838;87292596171.58238;"2024-12-29T23:59:59.999Z"
"2024-12-28T00:00:00.000Z";"2024-12-28T23:59:59.999Z";"2024-12-28T22:55:00.000Z";"2024-12-28T00:00:00.000Z";"2790";176.3305962469;187.4141790478;176.3305361293;187.0095928333;2070584715.478283;89721991972.98534;"2024-12-28T23:59:59.999Z"
"2024-12-27T00:00:00.000Z";"2024-12-27T23:59:59.999Z";"2024-12-27T09:42:00.000Z";"2024-12-27T16:25:00.000Z";"2790";180.5937840857;186.0799482898;175.4453783371;176.3258782167;2675360274.197603;84603985219.44917;"2024-12-27T23:59:59.999Z"
"2024-12-26T00:00:00.000Z";"2024-12-26T23:59:59.999Z";"2024-12-26T00:20:00.000Z";"2024-12-26T21:17:00.000Z";"2790";189.8950706377;191.7881559443;179.3178369001;180.5843582784;2754739662.6798415;86792639339.70332;"2024-12-26T23:59:59.999Z"
"2024-12-25T00:00:00.000Z";"2024-12-25T23:59:59.999Z";"2024-12-25T02:58:00.000Z";"2024-12-25T12:07:00.000Z";"2790";189.3329349252;193.7513338627;187.7440401516;189.9051690103;2583898194.971055;91017900674.30156;"2024-12-25T23:59:59.999Z"
"2024-12-24T00:00:00.000Z";"2024-12-24T23:59:59.999Z";"2024-12-24T15:46:00.000Z";"2024-12-24T02:22:00.000Z";"2790";182.3768317291;191.1685323749;178.8056195936;189.3852582561;3279715754.5866055;90774175550.0891;"2024-12-24T23:59:59.999Z"
"2024-12-23T00:00:00.000Z";"2024-12-23T23:59:59.999Z";"2024-12-23T21:23:00.000Z";"2024-12-23T01:22:00.000Z";"2790";172.6838969132;185.5130835019;169.4426673561;182.3770214828;4717947330.496579;87195580802.9278;"2024-12-23T23:59:59.999Z"
"2024-12-22T00:00:00.000Z";"2024-12-22T23:59:59.999Z";"2024-12-22T12:36:00.000Z";"2024-12-22T20:12:00.000Z";"2790";173.8129154016;179.8020238895;169.8125847244;172.6814496647;3836331134.5531025;82804705951.04863;"2024-12-22T23:59:59.999Z"
"2024-12-21T00:00:00.000Z";"2024-12-21T23:59:59.999Z";"2024-12-21T07:45:00.000Z";"2024-12-21T19:40:00.000Z";"2790";186.1740112821;193.2912001205;171.3711332066;173.8269425031;5146763426.148492;83306752108.19977;"2024-12-21T23:59:59.999Z"
"2024-12-20T00:00:00.000Z";"2024-12-20T23:59:59.999Z";"2024-12-20T02:52:00.000Z";"2024-12-20T12:02:00.000Z";"2790";187.4489781425;192.4062486348;169.7182251381;186.1747479225;9262419391.592419;89800550556.21872;"2024-12-20T23:59:59.999Z"
"2024-12-19T00:00:00.000Z";"2024-12-19T23:59:59.999Z";"2024-12-19T07:59:00.000Z";"2024-12-19T19:56:00.000Z";"2790";199.4083141171;203.8989010577;181.44637126;187.4699827764;7772136231.191729;89966155097.1162;"2024-12-19T23:59:59.999Z"
"2024-12-18T00:00:00.000Z";"2024-12-18T23:59:59.999Z";"2024-12-18T00:19:00.000Z";"2024-12-18T23:49:00.000Z";"2790";212.3230821768;215.2296885051;197.9906330773;199.3845761057;6564359107.900935;94230065281.47069;"2024-12-18T23:59:59.999Z"
"2024-12-17T00:00:00.000Z";"2024-12-17T23:59:59.999Z";"2024-12-17T18:49:00.000Z";"2024-12-17T01:05:00.000Z";"2790";205.6931792809;217.7372482123;201.2594792017;212.3122538041;6128045577.446276;101521325846.29929;"2024-12-17T23:59:59.999Z"
"2024-12-16T00:00:00.000Z";"2024-12-16T23:59:59.999Z";"2024-12-16T00:52:00.000Z";"2024-12-16T13:08:00.000Z";"2790";212.8148410081;215.9032343605;203.4999612635;205.7198431163;4825317034.040245;98629003050.65015;"2024-12-16T23:59:59.999Z"
"2024-12-15T00:00:00.000Z";"2024-12-15T23:59:59.999Z";"2024-12-15T23:53:00.000Z";"2024-12-15T07:46:00.000Z";"2790";209.3323653456;214.1432731329;205.5833694151;212.7863394052;2827532218.851783;102041322295.90567;"2024-12-15T23:59:59.999Z"
"2024-12-14T00:00:00.000Z";"2024-12-14T23:59:59.999Z";"2024-12-14T06:23:00.000Z";"2024-12-14T20:57:00.000Z";"2790";214.0161003288;216.3797807288;205.0507829549;209.3323653456;2784451818.4489236;100240201018.1921;"2024-12-14T23:59:59.999Z"
"2024-12-13T00:00:00.000Z";"2024-12-13T23:59:59.999Z";"2024-12-13T02:50:00.000Z";"2024-12-13T16:07:00.000Z";"2790";216.7215152868;218.1418358916;210.5345038557;214.0161003288;3846713811.156951;102812276539.77742;"2024-12-13T23:59:59.999Z"
"2024-12-12T00:00:00.000Z";"2024-12-12T23:59:59.999Z";"2024-12-12T18:03:00.000Z";"2024-12-12T01:56:00.000Z";"2790";216.4990899864;223.1857537685;215.0612358711;216.7598828011;4697871329.148456;103483909086.94408;"2024-12-12T23:59:59.999Z"
"2024-12-11T00:00:00.000Z";"2024-12-11T23:59:59.999Z";"2024-12-11T20:29:00.000Z";"2024-12-11T00:47:00.000Z";"2790";203.0472320581;219.6543902865;201.3169884518;216.4930026829;5331793571.830876;103423863222.37814;"2024-12-11T23:59:59.999Z"
"2024-12-10T00:00:00.000Z";"2024-12-10T23:59:59.999Z";"2024-12-10T00:39:00.000Z";"2024-12-10T18:13:00.000Z";"2790";205.9169990607;209.1814382924;193.8185684886;203.030755067;7977840221.360952;96460963591.12653;"2024-12-10T23:59:59.999Z"
"2024-12-09T00:00:00.000Z";"2024-12-09T23:59:59.999Z";"2024-12-09T00:00:00.000Z";"2024-12-09T21:09:00.000Z";"2790";224.7330425238;224.7330425238;198.7659686633;205.9034388305;8148821581.880538;97927786519.7827;"2024-12-09T23:59:59.999Z"
"2024-12-08T00:00:00.000Z";"2024-12-08T23:59:59.999Z";"2024-12-08T02:31:00.000Z";"2024-12-08T09:57:00.000Z";"2790";226.5599159709;228.4099170958;221.0996294372;223.9812454448;3031813256.39501;106581999368.34846;"2024-12-08T23:59:59.999Z"
"2024-12-07T00:00:00.000Z";"2024-12-07T23:59:59.999Z";"2024-12-07T21:10:00.000Z";"2024-12-07T03:25:00.000Z";"2790";224.1486176024;230.0023747886;221.8867949437;225.6732894871;3785520608.5164657;107369990439.28754;"2024-12-07T23:59:59.999Z"
"2024-12-06T00:00:00.000Z";"2024-12-06T23:59:59.999Z";"2024-12-06T01:32:00.000Z";"2024-12-06T13:03:00.000Z";"2790";223.4699621207;233.073602949;218.6843411326;224.1486176024;6354840765.885855;106477406188.2446;"2024-12-06T23:59:59.999Z"
"2024-12-05T00:00:00.000Z";"2024-12-05T23:59:59.999Z";"2024-12-05T12:28:00.000Z";"2024-12-05T01:28:00.000Z";"2790";217.9550892267;232.7909307326;212.5583435862;221.0571682441;8390858819.175864;105826622692.66312;"2024-12-05T23:59:59.999Z"
"2024-12-04T00:00:00.000Z";"2024-12-04T23:59:59.999Z";"2024-12-04T05:19:00.000Z";"2024-12-04T17:19:00.000Z";"2790";222.8420687165;229.0389147463;213.8986852351;217.9318520133;6250540233.98029;103631306688.46732;"2024-12-04T23:59:59.999Z"
"2024-12-03T00:00:00.000Z";"2024-12-03T23:59:59.999Z";"2024-12-03T21:56:00.000Z";"2024-12-03T14:37:00.000Z";"2790";214.9915020015;227.6460249372;205.6379057733;222.8591653395;8002925825.490819;105989859078.49547;"2024-12-03T23:59:59.999Z"
"2024-12-02T00:00:00.000Z";"2024-12-02T23:59:59.999Z";"2024-12-02T02:02:00.000Z";"2024-12-02T18:01:00.000Z";"2790";224.8667590126;225.8690749991;210.3409890352;214.9713699722;6994723305.075185;101778597080.46725;"2024-12-02T23:59:59.999Z"
"2024-12-01T00:00:00.000Z";"2024-12-01T23:59:59.999Z";"2024-12-01T00:37:00.000Z";"2024-12-01T03:00:00.000Z";"2790";224.7530298856;226.7030637001;221.7151794161;224.8283450279;3522516278.8956676;106488012123.73477;"2024-12-01T23:59:59.999Z"
"2024-11-30T00:00:00.000Z";"2024-11-30T23:59:59.999Z";"2024-11-30T08:40:00.000Z";"2024-11-30T23:59:00.000Z";"2790";230.1989377717;231.7959405484;224.7329005565;224.7529543572;3354612918.7754087;106754718761.33095;"2024-11-30T23:59:59.999Z"
"2024-11-29T00:00:00.000Z";"2024-11-29T23:59:59.999Z";"2024-11-29T12:11:00.000Z";"2024-11-29T01:20:00.000Z";"2790";225.1498888851;233.6909832683;224.0314735012;230.2010344457;3932099725.8547854;109520758688.69934;"2024-11-29T23:59:59.999Z"
"2024-11-28T00:00:00.000Z";"2024-11-28T23:59:59.999Z";"2024-11-28T00:47:00.000Z";"2024-11-28T15:55:00.000Z";"2790";229.4044966837;232.2044542557;221.0348074254;225.1456401069;3831900086.343207;106905158761.19257;"2024-11-28T23:59:59.999Z"
"2024-11-27T00:00:00.000Z";"2024-11-27T23:59:59.999Z";"2024-11-27T23:46:00.000Z";"2024-11-27T05:23:00.000Z";"2790";220.1772618002;230.1341535229;217.7040575034;229.4105291818;5129893618.813027;109667749620.05728;"2024-11-27T23:59:59.999Z"
"2024-11-26T00:00:00.000Z";"2024-11-26T23:59:59.999Z";"2024-11-26T06:31:00.000Z";"2024-11-26T11:33:00.000Z";"2790";224.2501006344;228.710553793;212.216462066;220.1674976367;6692653500.822445;104901246103.36449;"2024-11-26T23:59:59.999Z"
"2024-11-25T00:00:00.000Z";"2024-11-25T23:59:59.999Z";"2024-11-25T09:22:00.000Z";"2024-11-25T22:40:00.000Z";"2790";241.3823308291;244.6441886209;220.6255168029;224.2066801471;6314305473.539002;106219802339.0197;"2024-11-25T23:59:59.999Z"
"2024-11-24T00:00:00.000Z";"2024-11-24T23:59:59.999Z";"2024-11-24T01:14:00.000Z";"2024-11-24T12:46:00.000Z";"2790";244.9399902334;249.2086753042;233.3673762812;241.3674262525;5116285207.945156;115238809196.31291;"2024-11-24T23:59:59.999Z"
"2024-11-23T00:00:00.000Z";"2024-11-23T23:59:59.999Z";"2024-11-23T04:43:00.000Z";"2024-11-23T20:31:00.000Z";"2790";246.2189578821;253.2387092775;243.028792374;244.9399902334;5984417931.924967;116255272975.95316;"2024-11-23T23:59:59.999Z"
"2024-11-22T00:00:00.000Z";"2024-11-22T23:59:59.999Z";"2024-11-22T03:29:00.000Z";"2024-11-22T18:55:00.000Z";"2790";245.4942466264;251.7771115911;241.9642738222;246.2194395132;6922744598.735153;116274366658.94376;"2024-11-22T23:59:59.999Z"
"2024-11-21T00:00:00.000Z";"2024-11-21T23:59:59.999Z";"2024-11-21T19:16:00.000Z";"2024-11-21T02:44:00.000Z";"2790";223.2068398826;247.1189623262;218.3799352243;245.576319152;10178065377.441702;115673416772.63982;"2024-11-21T23:59:59.999Z"
"2024-11-20T00:00:00.000Z";"2024-11-20T23:59:59.999Z";"2024-11-20T14:12:00.000Z";"2024-11-20T03:37:00.000Z";"2790";224.4517806289;229.3991549779;217.9553230184;223.2244736284;6084370773.333071;105335511815.62675;"2024-11-20T23:59:59.999Z"
"2024-11-19T00:00:00.000Z";"2024-11-19T23:59:59.999Z";"2024-11-19T12:08:00.000Z";"2024-11-19T22:34:00.000Z";"2790";226.3423053927;233.2473177605;221.0170772298;224.4655092394;6335219648.987991;106671419659.63445;"2024-11-19T23:59:59.999Z"
"2024-11-18T00:00:00.000Z";"2024-11-18T23:59:59.999Z";"2024-11-18T10:56:00.000Z";"2024-11-18T00:56:00.000Z";"2790";225.5330624466;235.3046597321;222.2429000597;226.2751319311;8352716188.038881;108034997720.20596;"2024-11-18T23:59:59.999Z"
"2024-11-17T00:00:00.000Z";"2024-11-17T23:59:59.999Z";"2024-11-17T08:44:00.000Z";"2024-11-17T02:17:00.000Z";"2790";204.7531934198;228.7784215648;201.7807651597;225.5009897503;9468048180.503828;106960686065.99841;"2024-11-17T23:59:59.999Z"
"2024-11-16T00:00:00.000Z";"2024-11-16T23:59:59.999Z";"2024-11-16T05:37:00.000Z";"2024-11-16T16:09:00.000Z";"2790";207.2632146944;210.2161682899;202.7643209345;204.7028255832;4455888162.630395;96606055833.6939;"2024-11-16T23:59:59.999Z"
"2024-11-15T00:00:00.000Z";"2024-11-15T23:59:59.999Z";"2024-11-15T22:43:00.000Z";"2024-11-15T04:52:00.000Z";"2790";198.7294404863;208.1824847417;194.2918698717;206.8132895887;5803053675.55913;97786231206.50578;"2024-11-15T23:59:59.999Z"
"2024-11-14T00:00:00.000Z";"2024-11-14T23:59:59.999Z";"2024-11-14T09:28:00.000Z";"2024-11-14T23:43:00.000Z";"2790";203.7157839444;211.4499734028;197.0061808386;198.6639725077;7663138815.947314;93484233063.81696;"2024-11-14T23:59:59.999Z"
"2024-11-13T00:00:00.000Z";"2024-11-13T23:59:59.999Z";"2024-11-13T17:18:00.000Z";"2024-11-13T04:53:00.000Z";"2790";199.8178256227;208.4657706859;189.726454821;203.696072326;10637087381.21406;95638325506.11787;"2024-11-13T23:59:59.999Z"
"2024-11-12T00:00:00.000Z";"2024-11-12T23:59:59.999Z";"2024-11-12T09:03:00.000Z";"2024-11-12T13:54:00.000Z";"2790";208.824753474;211.6732916259;193.50846072;199.8529643611;10606721445.513098;93928207876.23677;"2024-11-12T23:59:59.999Z"
"2024-11-11T00:00:00.000Z";"2024-11-11T23:59:59.999Z";"2024-11-11T23:26:00.000Z";"2024-11-11T05:41:00.000Z";"2790";196.5678999398;209.4484786798;190.9503133462;208.8530289665;9604514969.685423;98063106702.50517;"2024-11-11T23:59:59.999Z"
"2024-11-10T00:00:00.000Z";"2024-11-10T23:59:59.999Z";"2024-11-10T17:56:00.000Z";"2024-11-10T00:12:00.000Z";"2790";186.7760197611;200.7547641443;185.6444682714;196.5257771939;7990532630.085136;92676176461.12704;"2024-11-10T23:59:59.999Z"
"2024-11-09T00:00:00.000Z";"2024-11-09T23:59:59.999Z";"2024-11-09T11:00:00.000Z";"2024-11-09T17:18:00.000Z";"2790";186.4498846429;189.716109758;182.3706985074;186.7750455476;3136677128.5716033;88053622948.16888;"2024-11-09T23:59:59.999Z"
"2024-11-08T00:00:00.000Z";"2024-11-08T23:59:59.999Z";"2024-11-08T14:10:00.000Z";"2024-11-08T03:01:00.000Z";"2790";181.8138806933;190.6151114079;181.8138806933;186.4493252981;5253562549.175239;87331824068.79402;"2024-11-08T23:59:59.999Z"
"2024-11-07T00:00:00.000Z";"2024-11-07T23:59:59.999Z";"2024-11-07T21:10:00.000Z";"2024-11-07T12:01:00.000Z";"2790";174.1876456038;183.2198574424;173.4248168728;181.7820744897;4379822226.516548;86262450643.84573;"2024-11-07T23:59:59.999Z"
"2024-11-06T00:00:00.000Z";"2024-11-06T23:59:59.999Z";"2024-11-06T22:43:00.000Z";"2024-11-06T00:11:00.000Z";"2790";152.4806404481;177.0282000033;152.4806404481;174.1650240745;8983838171.27994;80536425309.96663;"2024-11-06T23:59:59.999Z"
"2024-11-05T00:00:00.000Z";"2024-11-05T23:59:59.999Z";"2024-11-05T17:09:00.000Z";"2024-11-05T01:38:00.000Z";"2790";145.0735451541;154.8784084199;144.3683850518;152.5501636895;2983234060.5928273;72203460640.12172;"2024-11-05T23:59:59.999Z"
"2024-11-04T00:00:00.000Z";"2024-11-04T23:59:59.999Z";"2024-11-04T03:04:00.000Z";"2024-11-04T21:59:00.000Z";"2790";149.4791272845;151.2080229603;142.6568552084;145.0623451096;2583103572.114933;68311970848.31999;"2024-11-04T23:59:59.999Z"
"2024-11-03T00:00:00.000Z";"2024-11-03T23:59:59.999Z";"2024-11-03T00:33:00.000Z";"2024-11-03T15:14:00.000Z";"2790";152.6602945418;152.9968487702;145.9499603138;149.4512882837;2433034214.803726;70377174802.15048;"2024-11-03T23:59:59.999Z"
"2024-11-02T00:00:00.000Z";"2024-11-02T23:59:59.999Z";"2024-11-02T02:31:00.000Z";"2024-11-02T15:13:00.000Z";"2790";152.9480218994;154.9704220092;149.3832297975;152.6602945418;1488588931.1309264;71902420105.03183;"2024-11-02T23:59:59.999Z"
"2024-11-01T00:00:00.000Z";"2024-11-01T23:59:59.999Z";"2024-11-01T14:22:00.000Z";"2024-11-01T16:02:00.000Z";"2790";154.7329721872;160.0108671479;151.1548493861;152.9480218994;2900348780.815202;71916222187.46222;"2024-11-01T23:59:59.999Z"
"2024-10-31T00:00:00.000Z";"2024-10-31T23:59:59.999Z";"2024-10-31T02:38:00.000Z";"2024-10-31T22:27:00.000Z";"2790";161.0878094661;162.4982914546;153.9873170582;154.732762438;2442787521.228815;72959703062.90877;"2024-10-31T23:59:59.999Z"
"2024-10-30T00:00:00.000Z";"2024-10-30T23:59:59.999Z";"2024-10-30T05:14:00.000Z";"2024-10-30T20:13:00.000Z";"2790";165.775427188;167.4883216641;159.6599206696;161.0843889551;2562431154.8954144;76047991750.56424;"2024-10-30T23:59:59.999Z"
"2024-10-29T00:00:00.000Z";"2024-10-29T23:59:59.999Z";"2024-10-29T16:55:00.000Z";"2024-10-29T20:27:00.000Z";"2790";164.67907647;169.5494313564;163.5028887582;165.775427188;3624110103.1000123;77988774756.95767;"2024-10-29T23:59:59.999Z"
